SN,NIN,Facility_Name,Facility_Type,State,District,Taluka,Block,Activity Name/Health Day Name ,Activity_Date,Event_name,Year
"4,712",2875844223,HSC SANDEBURU,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,AHWD,(4th March 2024),School visit,2024
"4,713",2875844223,HSC SANDEBURU,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,monthly review meeting ,(5th March 2024),"School visit,Yoga,Other
",2024
"4,714",2875844223,HSC SANDEBURU,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,AHWD,(6th March 2024),"School visit,Community meeting,Yoga",2024
"4,715",2875844223,HSC SANDEBURU,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,PMSMA ,(9th March 2024),Special screening talk,2024
"4,716",2875844223,HSC SANDEBURU,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,National GDM Awareness Day(10th March 2024),(10th March 2024),Yoga,2024
"4,717",2875844223,HSC SANDEBURU,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,yoga,(13th March 2024),Yoga,2024
"4,718",2875844223,HSC SANDEBURU,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,VHND ,(14th March 2024),"Other
",2024
"4,719",2875844223,HSC SANDEBURU,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,NCD screening and ANC ,(16th March 2024),Special screening talk,2024
"4,720",2875844223,HSC SANDEBURU,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,Yoga ,(17th March 2024),Yoga,2024
"4,721",2875844223,HSC SANDEBURU,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,monthly review meeting ,(20th March 2024),"Other
",2024
"4,722",2875844223,HSC SANDEBURU,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,Family welfare day ,(21st March 2024),Health talk,2024
"4,723",2875844223,HSC SANDEBURU,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,yoga,(23rd March 2024),"Yoga,Other
",2024
"4,724",2875844223,HSC SANDEBURU,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,club meeting ,(26th March 2024),Community meeting,2024
"4,725",2875844223,HSC SANDEBURU,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,yoga ,(31st March 2024),Yoga,2024
"4,768",2877638169,HSC CHANDANA,SubCentre,Jharkhand,Godda,SUNDARPAHARI,SUNDARPAHARI,yoga ,(4th March 2024),Yoga,2024
"4,769",2877638169,HSC CHANDANA,SubCentre,Jharkhand,Godda,SUNDARPAHARI,SUNDARPAHARI,yoga ,(5th March 2024),Yoga,2024
"4,770",2877638169,HSC CHANDANA,SubCentre,Jharkhand,Godda,SUNDARPAHARI,SUNDARPAHARI,yoga ,(7th March 2024),Yoga,2024
"4,771",2877638169,HSC CHANDANA,SubCentre,Jharkhand,Godda,SUNDARPAHARI,SUNDARPAHARI,International Women's Day(8th March 2024),(8th March 2024),Yoga,2024
"4,772",2877638169,HSC CHANDANA,SubCentre,Jharkhand,Godda,SUNDARPAHARI,SUNDARPAHARI,yoga ,(11th March 2024),Yoga,2024
"4,773",2877638169,HSC CHANDANA,SubCentre,Jharkhand,Godda,SUNDARPAHARI,SUNDARPAHARI,yoga ,(12th March 2024),Yoga,2024
"4,774",2877638169,HSC CHANDANA,SubCentre,Jharkhand,Godda,SUNDARPAHARI,SUNDARPAHARI,VHND ,(15th March 2024),"Other
",2024
"4,775",2877638169,HSC CHANDANA,SubCentre,Jharkhand,Godda,SUNDARPAHARI,SUNDARPAHARI,family welfare day ,(21st March 2024),"Other
",2024
"4,776",2877638169,HSC CHANDANA,SubCentre,Jharkhand,Godda,SUNDARPAHARI,SUNDARPAHARI,yoga session ,(28th March 2024),Yoga,2024
"4,777",2877638169,HSC CHANDANA,SubCentre,Jharkhand,Godda,SUNDARPAHARI,SUNDARPAHARI,yoga ,(30th March 2024),Yoga,2024
"4,808",2881576686,HSC KARMA,SubCentre,Jharkhand,Chatra,ITKHORI,,ANC check up ,(9th March 2024),Community meeting,2024
"4,809",2881576686,HSC KARMA,SubCentre,Jharkhand,Chatra,ITKHORI,,TGT campaign programme ,(7th March 2024),Community meeting,2024
"4,810",2881576686,HSC KARMA,SubCentre,Jharkhand,Chatra,ITKHORI,,anemia mukut Bharat programme ,(13th March 2024),Community meeting,2024
"4,821",2883827228,HSC KANKANI,SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,ANC screening and indentification of high risk patients ,(11th March 2024),"Other
",2024
"4,822",2883827228,HSC KANKANI,SubCentre,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,health talk for malnutrition child and increase ANC screening ,(21st March 2024),Special screening talk,2024
"4,830",2885821385,HSC BABHANGAMA,SubCentre,Jharkhand,Deogarh,SARATH,SARATH,Priwar Kalyan Divas ,(21st March 2024),Yoga,2024
"4,852",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,yoga,(4th March 2024),Yoga,2024
"4,853",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,yoga,(5th March 2024),Yoga,2024
"4,854",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,yoga,(6th March 2024),Yoga,2024
"4,855",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,yoga,(7th March 2024),Yoga,2024
"4,856",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,International Women's Day(8th March 2024),(8th March 2024),Yoga,2024
"4,857",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,yoga,(9th March 2024),Yoga,2024
"4,858",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,National GDM Awareness Day(10th March 2024),(10th March 2024),Yoga,2024
"4,859",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,yoga,(11th March 2024),Yoga,2024
"4,860",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,yoga,(12th March 2024),Yoga,2024
"4,861",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,yoga,(13th March 2024),Yoga,2024
"4,862",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,yoga,(14th March 2024),Yoga,2024
"4,863",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,yoga,(18th March 2024),Yoga,2024
"4,864",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,yoga,(19th March 2024),Yoga,2024
"4,865",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,yoga,(21st March 2024),Yoga,2024
"4,866",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,yoga,(22nd March 2024),"Health talk,Yoga",2024
"4,867",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,yoga,(26th March 2024),Yoga,2024
"4,868",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,yoga,(29th March 2024),Yoga,2024
"4,869",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,yoga,(30th March 2024),Yoga,2024
"4,870",2887745525,HSC JUMAL,SubCentre,Jharkhand,Sarikela-Kharswana,GOBINDPUR(RAJNAGAR),RAJNAGAR,yoga,(31st March 2024),Yoga,2024
"4,886",3111551846,HSC MONGRA,SubCentre,Jharkhand,Pashchimi Singhbhum,JAGANNATHPUR,JAGANNATHPUR,Family welfare day ,(21st March 2024),Health talk,2024
"4,887",3111551846,HSC MONGRA,SubCentre,Jharkhand,Pashchimi Singhbhum,JAGANNATHPUR,JAGANNATHPUR,NQAS TRAINING ,(23rd March 2024),Health talk,2024
"4,888",3111551846,HSC MONGRA,SubCentre,Jharkhand,Pashchimi Singhbhum,JAGANNATHPUR,JAGANNATHPUR,VHND,(28th March 2024),Health talk,2024
"4,899",3113478485,HSC JAGDISHPUR,SubCentre,Jharkhand,Hazaribagh,HAZARIBAG,,ANC,(9th March 2024),"Other
",2024
"4,900",3113478485,HSC JAGDISHPUR,SubCentre,Jharkhand,Hazaribagh,HAZARIBAG,,oral health day,(20th March 2024),"Other
",2024
"4,925",3141444780,HSC SONAJORI,SubCentre,Jharkhand,Pakaur,PAKAUR,PAKUR,monthly meeting ,(13th March 2024),"Other
",2024
"4,926",3141444780,HSC SONAJORI,SubCentre,Jharkhand,Pakaur,PAKAUR,PAKUR,Health mela,(14th March 2024),"Other
",2024
"4,927",3141444780,HSC SONAJORI,SubCentre,Jharkhand,Pakaur,PAKAUR,PAKUR,Elderly Health Care Day ,(16th March 2024),"Other
",2024
"4,928",3141444780,HSC SONAJORI,SubCentre,Jharkhand,Pakaur,PAKAUR,PAKUR,world oral health day ,(20th March 2024),"Other
",2024
"4,929",3141444780,HSC SONAJORI,SubCentre,Jharkhand,Pakaur,PAKAUR,PAKUR,family welfare day ,(21st March 2024),"Other
",2024
"4,930",3141444780,HSC SONAJORI,SubCentre,Jharkhand,Pakaur,PAKAUR,PAKUR,vhnd,(23rd March 2024),"Other
",2024
"4,931",3141444780,HSC SONAJORI,SubCentre,Jharkhand,Pakaur,PAKAUR,PAKUR,vhnd,(28th March 2024),"Other
",2024
"4,949",3153117621,HSC CHOPE,SubCentre,Jharkhand,Chatra,SIMARIA,,PASMA and VHND visit ,(9th March 2024),Health talk,2024
"4,950",3153117621,HSC CHOPE,SubCentre,Jharkhand,Chatra,SIMARIA,,NCD screening ,(14th March 2024),Health talk,2024
"4,951",3153117621,HSC CHOPE,SubCentre,Jharkhand,Chatra,SIMARIA,,world Oral health day ,(21st March 2024),School visit,2024
"4,952",3153117621,HSC CHOPE,SubCentre,Jharkhand,Chatra,SIMARIA,,world Tuberculosis Day ,(23rd March 2024),Health talk,2024
"4,978",3153313550,HSC ATAPUR,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,RI monitoring ANC NCD SREENING at HSC ATAPUR village khokhorotola ,(9th March 2024),"Other
",2024
"4,979",3153313550,HSC ATAPUR,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,pt home visit ,(11th March 2024),"Other
",2024
"4,980",3153313550,HSC ATAPUR,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,monthly meeting held on HSC ATAPUR ,(13th March 2024),"Other
",2024
"4,981",3153313550,HSC ATAPUR,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,RI monitoring ANC NCD SREENING at HSC ATAPUR village Kesobatti ,(14th March 2024),"Other
",2024
"4,982",3153313550,HSC ATAPUR,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,world oral health day,(20th March 2024),"Other
",2024
"4,983",3153313550,HSC ATAPUR,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,RI monitoring ANC NCD SREENING at HSC ATAPUR village Nawpara ,(21st March 2024),"Other
",2024
"4,984",3153313550,HSC ATAPUR,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,health camp HSC ATAPUR village Kesobatti ,(23rd March 2024),"Other
",2024
"4,985",3153313550,HSC ATAPUR,SubCentre,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,Nikshay Diwas held on HSC ATAPUR ,(27th March 2024),"Other
",2024
"4,996",3168842585,HSC ULIHATU,SubCentre,Jharkhand,Pashchimi Singhbhum,KUMARDUNGI,KUMARDUNGI,Health Talk,(6th March 2024),Health talk,2024
"4,997",3174538680,HSC BHANJPUR,SubCentre,Jharkhand,Godda,MAHAGAMA,MAHGAMA,Family Welfare Programme ,(21st March 2024),Health talk,2024
"4,998",3174538680,HSC BHANJPUR,SubCentre,Jharkhand,Godda,MAHAGAMA,MAHGAMA,World Oral Health Day,(20th March 2024),Special screening talk,2024
"4,999",3174538680,HSC BHANJPUR,SubCentre,Jharkhand,Godda,MAHAGAMA,MAHGAMA,Monthly Elderly Health Day ,(16th March 2024),Special screening talk,2024
"5,003",3176271116,HSC KEDLA,SubCentre,Jharkhand,Bokaro,KASMAR,KASMAR,ncd,(22nd March 2024),"Other
",2024
"5,004",3176271116,HSC KEDLA,SubCentre,Jharkhand,Bokaro,KASMAR,KASMAR,RI MEETING ,(19th March 2024),"Other
",2024
"5,005",3176271116,HSC KEDLA,SubCentre,Jharkhand,Bokaro,KASMAR,KASMAR,ANC,(27th March 2024),"Other
",2024
"5,035",3178138685,HSC BARKHORI,SubCentre,Jharkhand,Sahibganj,BORIO,BORIO,ANC DAY ,(9th March 2024),Special screening talk,2024
"5,036",3178138685,HSC BARKHORI,SubCentre,Jharkhand,Sahibganj,BORIO,BORIO,family planning celebration ,(21st March 2024),"Other
",2024
"5,037",3178138685,HSC BARKHORI,SubCentre,Jharkhand,Sahibganj,BORIO,BORIO,monthly meeting,(28th March 2024),"Other
",2024
"5,038",3178138685,HSC BARKHORI,SubCentre,Jharkhand,Sahibganj,BORIO,BORIO,NIKSHAY DIWAS,(26th March 2024),"Other
",2024
"5,039",3178138685,HSC BARKHORI,SubCentre,Jharkhand,Sahibganj,BORIO,BORIO,social audit meeting for NQAS,(29th March 2024),"Other
",2024
"5,068",3224148878,HSC CHANDWAR,SubCentre,Jharkhand,Hazaribagh,HAZARIBAG,,yoga,(29th March 2024),Yoga,2024
"5,069",3224148878,HSC CHANDWAR,SubCentre,Jharkhand,Hazaribagh,HAZARIBAG,,yoga,(28th March 2024),Yoga,2024
"5,070",3224148878,HSC CHANDWAR,SubCentre,Jharkhand,Hazaribagh,HAZARIBAG,,yoga,(30th March 2024),Yoga,2024
"5,086",3251345512,HSC KURRA,SubCentre,Jharkhand,Bokaro,CHAS,CHAS,world Oral health day ,(20th March 2024),Special screening talk,2024
"5,087",3251345512,HSC KURRA,SubCentre,Jharkhand,Bokaro,CHAS,CHAS,Family welfare day ,(22nd March 2024),Community meeting,2024
"5,102",3252751528,HSC KRISHANPUR,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,VHSNC ,(14th March 2024),Community meeting,2024
"5,103",3252751528,HSC KRISHANPUR,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,VHND,(16th March 2024),Health talk,2024
"5,104",3252751528,HSC KRISHANPUR,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,ANC Day,(9th March 2024),"Other
",2024
"5,105",3252751528,HSC KRISHANPUR,SubCentre,Jharkhand,Sarikela-Kharswana,KHARSAWAN,KHARSAWAN,VHSNC,(23rd March 2024),Community meeting,2024
"5,120",3262768470,HSC Barbindia,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,VHND ,(14th March 2024),"Other
",2024
"5,121",3262768470,HSC Barbindia,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,elderly care day ,(16th March 2024),"Other
",2024
"5,132",3272845862,HSC KANJOGA,SubCentre,Jharkhand,Simdega,KOLEBIRA,KOLEBIRA,other,(13th March 2024),"Other
",2024
"5,133",3272845862,HSC KANJOGA,SubCentre,Jharkhand,Simdega,KOLEBIRA,KOLEBIRA,,(16th March 2024),"Other
",2024
"5,134",3272845862,HSC KANJOGA,SubCentre,Jharkhand,Simdega,KOLEBIRA,KOLEBIRA,World oral health day,(20th March 2024),Health talk,2024
"5,135",3272845862,HSC KANJOGA,SubCentre,Jharkhand,Simdega,KOLEBIRA,KOLEBIRA,FWD,(21st March 2024),Yoga,2024
"5,137",3274735830,HSC JASPUR,SubCentre,Jharkhand,Ranchi,ANGARA,ANGARA,"VHND, NCD Screening ",(28th March 2024),Health talk,2024
"5,146",3284867557,HSC ARKHAGO,SubCentre,Jharkhand,Giridih,DHANWAR,DHANWAR,ncd screening ,(15th March 2024),"Other
",2024
"5,152",3286128875,HSC BHANDARIDIH,SubCentre,Jharkhand,Bokaro,BERMO,BERMO,yoga,(23rd March 2024),Yoga,2024
"5,153",3286368810,HSC Titahi,SubCentre,Jharkhand,Hazaribagh,CHAUPARAN,CHAUPARAN,Posan Pakhand,(23rd March 2024),"Other
",2024
"5,163",3344228378,HSC SURHI,SubCentre,Jharkhand,Bokaro,NAWADIH,NAWADIH,celebrate oral heath week and pariwar Kalyan diwas at HWC SURHI.,(16th March 2024),Health talk,2024
"5,164",3344228378,HSC SURHI,SubCentre,Jharkhand,Bokaro,NAWADIH,NAWADIH,pariwan Kalyan diwas and celebrate oral heath week ,(15th March 2024),"Other
",2024
"5,165",3344228378,HSC SURHI,SubCentre,Jharkhand,Bokaro,NAWADIH,NAWADIH,20,(21st March 2024),Yoga,2024
"5,171",3351516327,HSC BANSKARCHA,SubCentre,Jharkhand,Latehar,MAHUADANR,MAHUADAND,Elderly Day ,(16th March 2024),"Other
",2024
"5,187",3354678272,HSC Pasai,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,Yoga,(1st March 2024),Meditation,2024
"5,189",3354678272,HSC Pasai,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,Elderly day,(16th March 2024),Special screening talk,2024
"5,190",3354678272,HSC Pasai,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,Yoga,(2nd March 2024),Meditation,2024
"5,191",3354678272,HSC Pasai,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,World oral day,(20th March 2024),Community meeting,2024
"5,192",3354678272,HSC Pasai,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,Family welfare day,(21st March 2024),Special screening talk,2024
"5,193",3354678272,HSC Pasai,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,Tb awareness ,(15th March 2024),Community meeting,2024
"5,194",3354678272,HSC Pasai,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,Oral day,(19th March 2024),Community meeting,2024
"5,195",3354678272,HSC Pasai,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,International Women's Day(8th March 2024),(8th March 2024),Community meeting,2024
"5,196",3354678272,HSC Pasai,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,Yoga,(28th March 2024),Yoga,2024
"5,197",3354678272,HSC Pasai,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,Yoga,(29th March 2024),Meditation,2024
"5,198",3354678272,HSC Pasai,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,Yoga,(30th March 2024),Meditation,2024
"5,199",3354678272,HSC Pasai,SubCentre,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,Yoga,(31st March 2024),Yoga,2024
"5,211",3363376777,HSC PORAIPANI,SubCentre,Jharkhand,Dumka,RAMGARH,RAMGARH,International Women's Day(8th March 2024),(8th March 2024),Health talk,2024
"5,212",3363376777,HSC PORAIPANI,SubCentre,Jharkhand,Dumka,RAMGARH,RAMGARH,Sickle cell anemia screening,(9th March 2024),"Community meeting,Special screening talk",2024
"5,213",3363376777,HSC PORAIPANI,SubCentre,Jharkhand,Dumka,RAMGARH,RAMGARH,adolscent peer educator leadership programme,(19th March 2024),Health talk,2024
"5,214",3363376777,HSC PORAIPANI,SubCentre,Jharkhand,Dumka,RAMGARH,RAMGARH,Adolscent peer educator leadership programme,(20th March 2024),Health talk,2024
"5,215",3363376777,HSC PORAIPANI,SubCentre,Jharkhand,Dumka,RAMGARH,RAMGARH,World Tuberculosis Day(24th March 2024),(24th March 2024),Health talk,2024
"5,219",3368371682,HSC DADI,SubCentre,Jharkhand,Chatra,SIMARIA,,Oral Health Day ,(20th March 2024),Community meeting,2024
"5,220",3368371682,HSC DADI,SubCentre,Jharkhand,Chatra,SIMARIA,,World Tuberculosis Day(24th March 2024),(24th March 2024),Health talk,2024
"5,237",3371228887,HSC BAGHJHOPA,SubCentre,Jharkhand,Dumka,JAMA,JAMA,elderly day,(16th March 2024),Special screening talk,2024
"5,238",3371228887,HSC BAGHJHOPA,SubCentre,Jharkhand,Dumka,JAMA,JAMA,oral care,(20th March 2024),Special screening talk,2024
"5,239",3371228887,HSC BAGHJHOPA,SubCentre,Jharkhand,Dumka,JAMA,JAMA,FWD,(21st March 2024),"Other
",2024
"5,240",3371228887,HSC BAGHJHOPA,SubCentre,Jharkhand,Dumka,JAMA,JAMA,World Tuberculosis Day(24th March 2024),(24th March 2024),Health talk,2024
"5,259",3382854549,HSC KARMA,SubCentre,Jharkhand,Dumka,JARMUNDI,JARMUNDI,Family welfare day ,(22nd March 2024),"Other
",2024
"5,278",3412845483,HSC CHALKARI,SubCentre,Jharkhand,Bokaro,PETERWAR,PETERWAR,yoga at AAM chalkari ,(4th March 2024),Yoga,2024
"5,279",3412845483,HSC CHALKARI,SubCentre,Jharkhand,Bokaro,PETERWAR,PETERWAR,family walefare program at AAM chalkari ,(22nd March 2024),"Other
",2024
"5,280",3412845483,HSC CHALKARI,SubCentre,Jharkhand,Bokaro,PETERWAR,PETERWAR,VHND session ,(27th March 2024),"Other
",2024
"5,295",3417841446,HSC TARUP,SubCentre,Jharkhand,Ranchi,RATU,RATU,NCD screning ,(9th March 2024),"Other
",2024
"5,296",3417841446,HSC TARUP,SubCentre,Jharkhand,Ranchi,RATU,RATU,NCD screning ,(11th March 2024),"Other
",2024
"5,297",3417841446,HSC TARUP,SubCentre,Jharkhand,Ranchi,RATU,RATU,tobacco day ,(13th March 2024),Special screening talk,2024
"5,298",3417841446,HSC TARUP,SubCentre,Jharkhand,Ranchi,RATU,RATU,other ,(16th March 2024),"Other
",2024
"5,299",3417841446,HSC TARUP,SubCentre,Jharkhand,Ranchi,RATU,RATU,World Tuberculosis Day(24th March 2024),(24th March 2024),Special screening talk,2024
"5,317",3424248338,HSC LASIA,SubCentre,Jharkhand,Simdega,KOLEBIRA,KOLEBIRA,Elderly health day,(16th March 2024),Special screening talk,2024
"5,348",3438727350,HSC LEDA LKHANPUR,SubCentre,Jharkhand,Dumka,KATHIKUND,KATHIKUND,NCD screening ,(1st March 2024),"Other
",2024
"5,351",3438727350,HSC LEDA LKHANPUR,SubCentre,Jharkhand,Dumka,KATHIKUND,KATHIKUND,yoga ,(5th March 2024),Yoga,2024
"5,352",3438727350,HSC LEDA LKHANPUR,SubCentre,Jharkhand,Dumka,KATHIKUND,KATHIKUND,yoga ,(7th March 2024),Yoga,2024
"5,353",3438727350,HSC LEDA LKHANPUR,SubCentre,Jharkhand,Dumka,KATHIKUND,KATHIKUND,International Women's Day(8th March 2024),(8th March 2024),"Other
",2024
"5,354",3438727350,HSC LEDA LKHANPUR,SubCentre,Jharkhand,Dumka,KATHIKUND,KATHIKUND,yoda ,(9th March 2024),Yoga,2024
"5,355",3438727350,HSC LEDA LKHANPUR,SubCentre,Jharkhand,Dumka,KATHIKUND,KATHIKUND,yoga ,(11th March 2024),Yoga,2024
"5,356",3438727350,HSC LEDA LKHANPUR,SubCentre,Jharkhand,Dumka,KATHIKUND,KATHIKUND,Elderly day ,(16th March 2024),"Other
",2024
"5,357",3438727350,HSC LEDA LKHANPUR,SubCentre,Jharkhand,Dumka,KATHIKUND,KATHIKUND,health camp ,(12th March 2024),"Other
",2024
"5,358",3438727350,HSC LEDA LKHANPUR,SubCentre,Jharkhand,Dumka,KATHIKUND,KATHIKUND,yoga,(13th March 2024),Yoga,2024
"5,359",3438727350,HSC LEDA LKHANPUR,SubCentre,Jharkhand,Dumka,KATHIKUND,KATHIKUND,health talk ,(14th March 2024),Health talk,2024
"5,360",3438727350,HSC LEDA LKHANPUR,SubCentre,Jharkhand,Dumka,KATHIKUND,KATHIKUND,oral health ,(20th March 2024),"Other
",2024
"5,361",3438727350,HSC LEDA LKHANPUR,SubCentre,Jharkhand,Dumka,KATHIKUND,KATHIKUND,family welfare day ,(21st March 2024),"Other
",2024
"5,362",3438727350,HSC LEDA LKHANPUR,SubCentre,Jharkhand,Dumka,KATHIKUND,KATHIKUND,JAS meeting ,(23rd March 2024),"Other
",2024
"5,363",3438727350,HSC LEDA LKHANPUR,SubCentre,Jharkhand,Dumka,KATHIKUND,KATHIKUND,monthly meeting ,(22nd March 2024),"Other
",2024
"5,364",3438727350,HSC LEDA LKHANPUR,SubCentre,Jharkhand,Dumka,KATHIKUND,KATHIKUND,World Tuberculosis Day(24th March 2024),(24th March 2024),Health talk,2024
"5,381",3442736827,HSC RABODH,SubCentre,Jharkhand,Hazaribagh,CHURCHU,CHURCHU,Family planning ,(21st March 2024),Health talk,2024
"5,402",3446857561,HSC MURGIHAT,SubCentre,Jharkhand,Latehar,MANIKA,MANIKA,Monthly meeting ,(12th March 2024),"Other
",2024
"5,403",3446857561,HSC MURGIHAT,SubCentre,Jharkhand,Latehar,MANIKA,MANIKA,Health Mela ,(14th March 2024),"Other
",2024
"5,404",3446857561,HSC MURGIHAT,SubCentre,Jharkhand,Latehar,MANIKA,MANIKA,Elderly health day celebration ,(16th March 2024),"Other
",2024
"5,405",3446857561,HSC MURGIHAT,SubCentre,Jharkhand,Latehar,MANIKA,MANIKA,RI SESSION visiting ,(21st March 2024),"Other
",2024
"5,406",3446857561,HSC MURGIHAT,SubCentre,Jharkhand,Latehar,MANIKA,MANIKA,poshan pakhwada ,(22nd March 2024),Awareness activity about eat right,2024
"5,407",3446857561,HSC MURGIHAT,SubCentre,Jharkhand,Latehar,MANIKA,MANIKA,Poshan pakhwada ,(23rd March 2024),Awareness activity about eat right,2024
"5,408",3446857561,HSC MURGIHAT,SubCentre,Jharkhand,Latehar,MANIKA,MANIKA,pariwar Kalyan Dewas celebration ,(28th March 2024),"Other
",2024
"5,425",3453372785,HSC GANGRA,SubCentre,Jharkhand,Gumla,BASIA,BASIA,VHSND,(14th March 2024),Health talk,2024
"5,426",3453372785,HSC GANGRA,SubCentre,Jharkhand,Gumla,BASIA,BASIA,family welfare programme,(23rd March 2024),Health talk,2024
"5,435",3458386236,HSC DIGHI,SubCentre,Jharkhand,Godda,MAHAGAMA,MAHGAMA,Gram sabha,(6th March 2024),Community meeting,2024
